path,category,exists,size_bytes,last_modified,status,notes
experiments/pdf_extraction_stress_test_v1/stress_sentences_redacted.jsonl,experiment_output,true,69421,2026-07-06T17:27:14.722382+00:00,exists,
experiments/pdf_extraction_stress_test_v1/stress_suite_manifest.csv,experiment_output,true,2069,2026-07-06T17:27:07.258676+00:00,exists,
experiments/pdf_extraction_stress_test_v1/stress_test_summary.md,experiment_output,true,3748,2026-07-06T17:27:34.745593+00:00,exists,
experiments/pdf_extraction_stress_test_v1/stress_windows_redacted.jsonl,experiment_output,true,67711,2026-07-06T17:27:14.723970+00:00,exists,
experiments/r4_backup_asset_search_v1/hcm_feature_candidates.csv,experiment_output,true,812,2026-07-05T06:48:25.580075+00:00,exists,
experiments/r4_backup_asset_search_v1/model_artifact_candidates.csv,experiment_output,true,5,2026-07-05T06:48:25.682281+00:00,exists,
experiments/r4_backup_asset_search_v1/r4_backup_asset_inventory.csv,experiment_output,true,66846,2026-07-05T06:48:25.575133+00:00,exists,
experiments/r4_backup_asset_search_v1/r4_backup_asset_search_report.md,experiment_output,true,5522,2026-07-05T06:48:25.894199+00:00,exists,
experiments/r4_backup_asset_search_v1/r4_backup_recovery_gate.json,experiment_output,true,1385,2026-07-05T06:48:25.893162+00:00,exists,
experiments/r4_backup_asset_search_v1/r4_prediction_candidates.csv,experiment_output,true,12058,2026-07-05T06:48:25.680698+00:00,exists,
experiments/r4_backup_asset_search_v1/threshold_candidates.csv,experiment_output,true,20846,2026-07-05T06:48:25.891655+00:00,exists,
experiments/r4_eval_v1_toy/format_shift_failure_examples_redacted.csv,experiment_output,true,2139,2026-07-06T18:27:19.601374+00:00,exists,
experiments/r4_eval_v1_toy/format_shift_metrics.csv,experiment_output,true,551,2026-07-06T18:27:19.600369+00:00,exists,
experiments/r4_eval_v1_toy/format_shift_predictions.csv,experiment_output,true,4216,2026-07-06T18:27:19.600175+00:00,exists,
experiments/r4_eval_v1_toy/format_shift_summary.json,experiment_output,true,455,2026-07-06T18:27:19.601374+00:00,exists,
experiments/r4_eval_v1_toy/r4_leakage_guard_report.json,experiment_output,true,568,2026-07-06T18:27:19.601902+00:00,exists,
experiments/r4_eval_v1_toy/run_config.json,experiment_output,true,1260,2026-07-06T18:27:19.605506+00:00,exists,
experiments/r4_eval_v1_toy/schema_validation_report.json,experiment_output,true,807,2026-07-06T18:27:19.604470+00:00,exists,
experiments/r4_evidence_canonicalization_v1/canonicalization_error_analysis.csv,experiment_output,true,190556,2026-07-05T08:36:21.566464+00:00,exists,
experiments/r4_evidence_canonicalization_v1/canonicalized_evidence_spans.csv,experiment_output,true,1167788,2026-07-05T08:31:17.709859+00:00,warning,forbidden_column:claim_text
experiments/r4_evidence_canonicalization_v1/evidence_canonicalization_gate.json,experiment_output,true,2381,2026-07-05T08:36:21.571571+00:00,exists,
experiments/r4_evidence_canonicalization_v1/evidence_canonicalization_report.md,experiment_output,true,3066,2026-07-05T08:36:21.590337+00:00,exists,
experiments/r4_evidence_canonicalization_v1/format_ablation_inputs.csv,experiment_output,true,427520,2026-07-05T08:31:17.746462+00:00,exists,
experiments/r4_evidence_canonicalization_v1/r4_confusion_matrices_by_format.json,experiment_output,true,2638,2026-07-05T08:36:20.508994+00:00,exists,
experiments/r4_evidence_canonicalization_v1/r4_metrics_by_format.csv,experiment_output,true,2546,2026-07-05T08:36:20.508485+00:00,exists,
experiments/r4_evidence_canonicalization_v1/r4_predictions_by_format.csv,experiment_output,true,109437,2026-07-05T08:36:20.336282+00:00,exists,
experiments/r4_evidence_canonicalization_v1/run.log,experiment_output,true,9069,2026-07-05T08:36:21.591347+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_11/clf_contra.pkl,experiment_output,true,772,2026-07-05T07:14:34.343397+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_11/clf_flat4.pkl,experiment_output,true,980,2026-07-05T07:14:34.344425+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_11/clf_strong.pkl,experiment_output,true,844,2026-07-05T07:14:34.343909+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_11/clf_svm.pkl,experiment_output,true,780,2026-07-05T07:14:34.344425+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_11/feature_columns.json,experiment_output,true,907,2026-07-05T07:14:34.346476+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_11/label_mapping.json,experiment_output,true,442,2026-07-05T07:14:34.346476+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_11/scaler_contra.pkl,experiment_output,true,584,2026-07-05T07:14:34.345445+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_11/scaler_strong.pkl,experiment_output,true,800,2026-07-05T07:14:34.345445+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_11/scaler_svm.pkl,experiment_output,true,608,2026-07-05T07:14:34.345961+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_11/thresholds.json,experiment_output,true,331,2026-07-05T07:14:34.346476+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_111/clf_contra.pkl,experiment_output,true,772,2026-07-05T07:14:36.684166+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_111/clf_flat4.pkl,experiment_output,true,980,2026-07-05T07:14:36.685184+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_111/clf_strong.pkl,experiment_output,true,844,2026-07-05T07:14:36.684166+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_111/clf_svm.pkl,experiment_output,true,780,2026-07-05T07:14:36.685184+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_111/feature_columns.json,experiment_output,true,907,2026-07-05T07:14:36.686203+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_111/label_mapping.json,experiment_output,true,442,2026-07-05T07:14:36.687252+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_111/scaler_contra.pkl,experiment_output,true,584,2026-07-05T07:14:36.685184+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_111/scaler_strong.pkl,experiment_output,true,800,2026-07-05T07:14:36.686203+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_111/scaler_svm.pkl,experiment_output,true,608,2026-07-05T07:14:36.686203+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_111/thresholds.json,experiment_output,true,330,2026-07-05T07:14:36.686203+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_22/clf_contra.pkl,experiment_output,true,772,2026-07-05T07:14:34.602716+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_22/clf_flat4.pkl,experiment_output,true,980,2026-07-05T07:14:34.603739+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_22/clf_strong.pkl,experiment_output,true,844,2026-07-05T07:14:34.603223+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_22/clf_svm.pkl,experiment_output,true,780,2026-07-05T07:14:34.603739+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_22/feature_columns.json,experiment_output,true,907,2026-07-05T07:14:34.605285+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_22/label_mapping.json,experiment_output,true,442,2026-07-05T07:14:34.605285+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_22/scaler_contra.pkl,experiment_output,true,584,2026-07-05T07:14:34.604254+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_22/scaler_strong.pkl,experiment_output,true,800,2026-07-05T07:14:34.604772+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_22/scaler_svm.pkl,experiment_output,true,608,2026-07-05T07:14:34.604772+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_22/thresholds.json,experiment_output,true,328,2026-07-05T07:14:34.605285+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_33/clf_contra.pkl,experiment_output,true,772,2026-07-05T07:14:34.855248+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_33/clf_flat4.pkl,experiment_output,true,980,2026-07-05T07:14:34.856336+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_33/clf_strong.pkl,experiment_output,true,844,2026-07-05T07:14:34.855248+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_33/clf_svm.pkl,experiment_output,true,780,2026-07-05T07:14:34.856336+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_33/feature_columns.json,experiment_output,true,907,2026-07-05T07:14:34.857430+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_33/label_mapping.json,experiment_output,true,442,2026-07-05T07:14:34.857430+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_33/scaler_contra.pkl,experiment_output,true,584,2026-07-05T07:14:34.856843+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_33/scaler_strong.pkl,experiment_output,true,800,2026-07-05T07:14:34.856843+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_33/scaler_svm.pkl,experiment_output,true,608,2026-07-05T07:14:34.857430+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_33/thresholds.json,experiment_output,true,331,2026-07-05T07:14:34.857430+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_44/clf_contra.pkl,experiment_output,true,772,2026-07-05T07:14:35.118709+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_44/clf_flat4.pkl,experiment_output,true,980,2026-07-05T07:14:35.120274+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_44/clf_strong.pkl,experiment_output,true,844,2026-07-05T07:14:35.119713+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_44/clf_svm.pkl,experiment_output,true,780,2026-07-05T07:14:35.119713+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_44/feature_columns.json,experiment_output,true,907,2026-07-05T07:14:35.121296+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_44/label_mapping.json,experiment_output,true,442,2026-07-05T07:14:35.122310+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_44/scaler_contra.pkl,experiment_output,true,584,2026-07-05T07:14:35.120780+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_44/scaler_strong.pkl,experiment_output,true,800,2026-07-05T07:14:35.121296+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_44/scaler_svm.pkl,experiment_output,true,608,2026-07-05T07:14:35.121296+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_44/thresholds.json,experiment_output,true,328,2026-07-05T07:14:35.121296+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_55/clf_contra.pkl,experiment_output,true,772,2026-07-05T07:14:35.384285+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_55/clf_flat4.pkl,experiment_output,true,980,2026-07-05T07:14:35.385294+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_55/clf_strong.pkl,experiment_output,true,844,2026-07-05T07:14:35.384285+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_55/clf_svm.pkl,experiment_output,true,780,2026-07-05T07:14:35.384285+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_55/feature_columns.json,experiment_output,true,907,2026-07-05T07:14:35.386328+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_55/label_mapping.json,experiment_output,true,442,2026-07-05T07:14:35.387343+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_55/scaler_contra.pkl,experiment_output,true,584,2026-07-05T07:14:35.385294+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_55/scaler_strong.pkl,experiment_output,true,800,2026-07-05T07:14:35.385294+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_55/scaler_svm.pkl,experiment_output,true,608,2026-07-05T07:14:35.386328+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_55/thresholds.json,experiment_output,true,328,2026-07-05T07:14:35.386328+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_66/clf_contra.pkl,experiment_output,true,772,2026-07-05T07:14:35.648357+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_66/clf_flat4.pkl,experiment_output,true,980,2026-07-05T07:14:35.649528+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_66/clf_strong.pkl,experiment_output,true,844,2026-07-05T07:14:35.648357+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_66/clf_svm.pkl,experiment_output,true,780,2026-07-05T07:14:35.648357+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_66/feature_columns.json,experiment_output,true,907,2026-07-05T07:14:35.651217+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_66/label_mapping.json,experiment_output,true,442,2026-07-05T07:14:35.651217+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_66/scaler_contra.pkl,experiment_output,true,584,2026-07-05T07:14:35.649528+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_66/scaler_strong.pkl,experiment_output,true,800,2026-07-05T07:14:35.650130+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_66/scaler_svm.pkl,experiment_output,true,608,2026-07-05T07:14:35.650652+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_66/thresholds.json,experiment_output,true,330,2026-07-05T07:14:35.650652+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_77/clf_contra.pkl,experiment_output,true,772,2026-07-05T07:14:35.911456+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_77/clf_flat4.pkl,experiment_output,true,980,2026-07-05T07:14:35.912461+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_77/clf_strong.pkl,experiment_output,true,844,2026-07-05T07:14:35.911456+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_77/clf_svm.pkl,experiment_output,true,780,2026-07-05T07:14:35.911456+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_77/feature_columns.json,experiment_output,true,907,2026-07-05T07:14:35.913488+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_77/label_mapping.json,experiment_output,true,442,2026-07-05T07:14:35.913488+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_77/scaler_contra.pkl,experiment_output,true,584,2026-07-05T07:14:35.912461+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_77/scaler_strong.pkl,experiment_output,true,800,2026-07-05T07:14:35.912976+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_77/scaler_svm.pkl,experiment_output,true,608,2026-07-05T07:14:35.912976+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_77/thresholds.json,experiment_output,true,330,2026-07-05T07:14:35.913488+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_88/clf_contra.pkl,experiment_output,true,772,2026-07-05T07:14:36.169904+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_88/clf_flat4.pkl,experiment_output,true,980,2026-07-05T07:14:36.171419+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_88/clf_strong.pkl,experiment_output,true,844,2026-07-05T07:14:36.170906+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_88/clf_svm.pkl,experiment_output,true,780,2026-07-05T07:14:36.171419+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_88/feature_columns.json,experiment_output,true,907,2026-07-05T07:14:36.173551+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_88/label_mapping.json,experiment_output,true,442,2026-07-05T07:14:36.173551+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_88/scaler_contra.pkl,experiment_output,true,584,2026-07-05T07:14:36.171969+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_88/scaler_strong.pkl,experiment_output,true,800,2026-07-05T07:14:36.172515+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_88/scaler_svm.pkl,experiment_output,true,608,2026-07-05T07:14:36.173037+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_88/thresholds.json,experiment_output,true,328,2026-07-05T07:14:36.173037+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_99/clf_contra.pkl,experiment_output,true,772,2026-07-05T07:14:36.425359+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_99/clf_flat4.pkl,experiment_output,true,980,2026-07-05T07:14:36.426420+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_99/clf_strong.pkl,experiment_output,true,844,2026-07-05T07:14:36.426420+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_99/clf_svm.pkl,experiment_output,true,780,2026-07-05T07:14:36.426420+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_99/feature_columns.json,experiment_output,true,907,2026-07-05T07:14:36.428478+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_99/label_mapping.json,experiment_output,true,442,2026-07-05T07:14:36.428478+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_99/scaler_contra.pkl,experiment_output,true,584,2026-07-05T07:14:36.427463+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_99/scaler_strong.pkl,experiment_output,true,800,2026-07-05T07:14:36.427463+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_99/scaler_svm.pkl,experiment_output,true,608,2026-07-05T07:14:36.427463+00:00,exists,
experiments/r4_minimal_recovery_v1/artifacts/seed_99/thresholds.json,experiment_output,true,330,2026-07-05T07:14:36.428478+00:00,exists,
experiments/r4_minimal_recovery_v1/r4_minimal_recovery_report.md,experiment_output,true,4544,2026-07-05T07:14:37.254544+00:00,exists,
experiments/r4_minimal_recovery_v1/r4_recovered_predictions_444.csv,experiment_output,true,107668,2026-07-05T07:14:37.241093+00:00,exists,
experiments/r4_minimal_recovery_v1/r4_recovered_predictions_per_seed.csv,experiment_output,true,230877,2026-07-05T07:14:37.248869+00:00,exists,
experiments/r4_minimal_recovery_v1/r4_recovery_artifacts_inventory.csv,experiment_output,true,10108,2026-07-05T07:14:37.253505+00:00,exists,
experiments/r4_minimal_recovery_v1/r4_recovery_confusion_matrices.json,experiment_output,true,3284,2026-07-05T07:14:37.252430+00:00,exists,
experiments/r4_minimal_recovery_v1/r4_recovery_gate.json,experiment_output,true,2197,2026-07-05T07:14:37.254544+00:00,exists,
experiments/r4_minimal_recovery_v1/r4_recovery_metrics_by_seed.csv,experiment_output,true,5853,2026-07-05T07:14:37.249902+00:00,exists,
experiments/r4_minimal_recovery_v1/r4_recovery_metrics_summary.json,experiment_output,true,1413,2026-07-05T07:14:37.251424+00:00,exists,
experiments/r4_minimal_recovery_v1/r4_recovery_split_manifest.csv,experiment_output,true,291203,2026-07-05T07:14:37.262236+00:00,exists,
experiments/r4_minimal_recovery_v1/recovered_hcm_features.csv,experiment_output,true,138654,2026-07-05T07:14:33.914073+00:00,exists,
experiments/r4_on_retrieved_evidence_v1/r4_input_bm25_top1.csv,experiment_output,true,341294,2026-07-05T06:22:46.017190+00:00,warning,forbidden_column:claim_text
experiments/r4_on_retrieved_evidence_v1/r4_input_bm25_top3.csv,experiment_output,true,828556,2026-07-05T06:22:47.363203+00:00,warning,forbidden_column:claim_text
experiments/r4_on_retrieved_evidence_v1/r4_input_bm25_top5.csv,experiment_output,true,1316092,2026-07-05T06:22:48.688731+00:00,warning,forbidden_column:claim_text
experiments/r4_on_retrieved_evidence_v1/r4_input_oracle.csv,experiment_output,true,182521,2026-07-05T06:22:44.751473+00:00,warning,forbidden_column:claim_text
experiments/r4_on_retrieved_evidence_v1/r4_on_retrieved_evidence_gate.json,experiment_output,true,3988,2026-07-05T06:22:53.137981+00:00,exists,
experiments/r4_on_retrieved_evidence_v1/r4_on_retrieved_evidence_report.md,experiment_output,true,7401,2026-07-05T06:22:53.138489+00:00,exists,
experiments/r4_on_retrieved_evidence_v1/r4_pipeline_inventory.csv,experiment_output,true,2473,2026-07-05T06:22:44.672041+00:00,exists,
experiments/r4_on_retrieved_evidence_v1/r4_predictions_bm25_top1.csv,experiment_output,true,175831,2026-07-05T06:22:48.709278+00:00,exists,
experiments/r4_on_retrieved_evidence_v1/r4_predictions_bm25_top3.csv,experiment_output,true,175831,2026-07-05T06:22:48.722644+00:00,exists,
experiments/r4_on_retrieved_evidence_v1/r4_predictions_bm25_top5.csv,experiment_output,true,175831,2026-07-05T06:22:48.740412+00:00,exists,
experiments/r4_on_retrieved_evidence_v1/r4_predictions_oracle.csv,experiment_output,true,174622,2026-07-05T06:22:48.698489+00:00,exists,
experiments/r4_on_retrieved_evidence_v1/r4_replay_feasibility.json,experiment_output,true,2982,2026-07-05T06:22:44.691072+00:00,exists,
experiments/r4_on_retrieved_evidence_v1/r4_retrieved_error_analysis.csv,experiment_output,true,144468,2026-07-05T06:22:49.481791+00:00,exists,
experiments/r4_on_retrieved_evidence_v1/r4_retrieved_metrics.csv,experiment_output,true,836,2026-07-05T06:22:48.741979+00:00,exists,
experiments/r4_on_retrieved_evidence_v1/retriever_upgrade_readiness.json,experiment_output,true,1798,2026-07-05T06:22:53.135953+00:00,exists,
experiments/r4_retrieved_replay_v1/hcm_features_replay_bm25_top1.csv,experiment_output,true,44867,2026-07-05T07:47:57.874756+00:00,exists,
experiments/r4_retrieved_replay_v1/hcm_features_replay_bm25_top3.csv,experiment_output,true,44134,2026-07-05T07:50:43.489039+00:00,exists,
experiments/r4_retrieved_replay_v1/hcm_features_replay_bm25_top5.csv,experiment_output,true,44179,2026-07-05T07:54:55.962144+00:00,exists,
experiments/r4_retrieved_replay_v1/hcm_features_replay_oracle.csv,experiment_output,true,68614,2026-07-05T07:47:09.031402+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_confusion_matrices.json,experiment_output,true,1429,2026-07-05T07:54:57.467898+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_error_analysis.csv,experiment_output,true,58322,2026-07-05T07:54:57.488278+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_gate.json,experiment_output,true,1888,2026-07-05T07:54:57.491374+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_metrics_by_setting.csv,experiment_output,true,1070,2026-07-05T07:54:57.467392+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_predictions_bm25_top1.csv,experiment_output,true,61948,2026-07-05T07:54:56.894986+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_predictions_bm25_top1_per_seed.csv,experiment_output,true,243484,2026-07-05T07:54:56.901460+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_predictions_bm25_top3.csv,experiment_output,true,62357,2026-07-05T07:54:57.134435+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_predictions_bm25_top3_per_seed.csv,experiment_output,true,244415,2026-07-05T07:54:57.142215+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_predictions_bm25_top5.csv,experiment_output,true,62621,2026-07-05T07:54:57.382612+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_predictions_bm25_top5_per_seed.csv,experiment_output,true,244911,2026-07-05T07:54:57.390331+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_predictions_oracle.csv,experiment_output,true,61461,2026-07-05T07:54:56.669574+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_predictions_oracle_per_seed.csv,experiment_output,true,241459,2026-07-05T07:54:56.676254+00:00,exists,
experiments/r4_retrieved_replay_v1/r4_replay_report.md,experiment_output,true,2974,2026-07-05T07:54:57.493625+00:00,exists,
experiments/r4_retrieved_replay_v1/run.log,experiment_output,true,8782,2026-07-05T07:54:57.494225+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/V3_13_revision_recommendation.md,experiment_output,true,13822,2026-07-04T18:05:19.073129+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/baseline_build_notes.md,experiment_output,true,3506,2026-07-04T17:55:52.095696+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/case_level_comparison.csv,experiment_output,true,56032,2026-07-04T18:01:56.763455+00:00,warning,forbidden_column:claim_text
experiments/rigourate_reproduction_and_simclaim_baseline_v1/case_level_comparison_report.md,experiment_output,true,7939,2026-07-04T18:01:56.770046+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/claim_realism_audit_queue.csv,experiment_output,true,202337,2026-07-04T18:02:53.713626+00:00,warning,forbidden_column:claim_text
experiments/rigourate_reproduction_and_simclaim_baseline_v1/claim_realism_audit_summary.md,experiment_output,true,3410,2026-07-04T18:02:53.732861+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/official_reproduction_run_log.md,experiment_output,true,4941,2026-07-04T17:51:42.111484+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/official_reproduction_status.json,experiment_output,true,3101,2026-07-04T17:49:34.103938+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/official_resource_inventory.csv,experiment_output,true,3168,2026-07-04T17:49:23.323039+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/proposed_relation_realism_gold_protocol_v2.md,experiment_output,true,10063,2026-07-04T18:03:36.881262+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/rigourate_method_dissection.md,experiment_output,true,12106,2026-07-04T17:50:57.820345+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/rigourate_reproduction_feasibility_report.md,experiment_output,true,5679,2026-07-04T17:49:53.726817+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/rigourate_reproduction_master_report.md,experiment_output,true,13897,2026-07-04T18:06:48.248565+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/rigourate_reproduction_readiness_gate.json,experiment_output,true,8646,2026-07-04T18:06:04.537576+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/rigourate_style_scalar_scores.csv,experiment_output,true,262461,2026-07-04T17:55:52.077285+00:00,warning,forbidden_column:claim_text
experiments/rigourate_reproduction_and_simclaim_baseline_v1/rigourate_style_vs_r4_cases.csv,experiment_output,true,17528,2026-07-04T18:01:02.103409+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/rigourate_style_vs_r4_report.md,experiment_output,true,6457,2026-07-04T18:01:02.105933+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/rigourate_style_vs_r4_results.csv,experiment_output,true,587,2026-07-04T18:01:02.096233+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/rigourate_vs_cese_ocn_method_table.csv,experiment_output,true,5609,2026-07-04T17:51:20.536926+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/scalar_baseline_binary_results.csv,experiment_output,true,2207,2026-07-04T17:58:49.980736+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/scalar_baseline_report.md,experiment_output,true,8393,2026-07-04T17:58:49.981757+00:00,exists,
experiments/rigourate_reproduction_and_simclaim_baseline_v1/scalar_baseline_threshold_sweep.csv,experiment_output,true,3375,2026-07-04T17:58:49.981757+00:00,exists,
experiments/schema_validation_report.json,experiment_output,true,27419,2026-07-06T18:35:48.940008+00:00,exists,
experiments/schema_validation_summary.md,experiment_output,true,3983,2026-07-06T18:35:48.940526+00:00,exists,
