candidate_id,domain,silver_label,sim_correct_evidence,sim_empty_evidence,sim_shuffled_evidence,sim_same_domain_wrong_evidence,sim_cross_domain_wrong_evidence
SBV2-ALL92-G107-C04,digital_twin,contradiction_candidate,0.28341083743774215,0.0,0.28341083743774215,0.0,0.03009508323501493
SBV2-ALL92-G108-C01,digital_twin,supported,0.4414101155873186,0.0,0.4414101155873186,0.0,0.0
SBV2-ALL92-G108-C02,digital_twin,mild_scope_overclaim,0.3733688047660711,0.0,0.3733688047660711,0.0,0.034981567159422584
SBV2-ALL92-G108-C03,digital_twin,strong_action_overclaim,0.3294321059631089,0.0,0.3294321059631089,0.027516467115510503,0.0
SBV2-ALL92-G108-C04,digital_twin,contradiction_candidate,0.4414101155873186,0.0,0.4414101155873186,0.0,0.0
SBV2-ALL92-G110-C01,digital_twin,supported,0.503871157321097,0.0,0.503871157321097,0.0,0.03118930822565628
SBV2-ALL92-G110-C02,digital_twin,mild_scope_overclaim,0.479411337334265,0.0,0.479411337334265,0.06373021469619991,0.05519676856768577
SBV2-ALL92-G110-C03,digital_twin,strong_action_overclaim,0.4581994597759257,0.0,0.4581994597759257,0.027721981722824172,0.0
SBV2-ALL92-G110-C04,digital_twin,contradiction_candidate,0.3532666629240934,0.0,0.3532666629240934,0.032922748156637364,0.0
SBV2-ALL92-G111-C01,digital_twin,supported,0.3360969272762575,0.0,0.3360969272762575,0.0,0.0
SBV2-ALL92-G111-C02,digital_twin,mild_scope_overclaim,0.3112574675270537,0.0,0.3112574675270537,0.0,0.0
SBV2-ALL92-G111-C03,digital_twin,strong_action_overclaim,0.29121941856368977,0.0,0.29121941856368977,0.0,0.0
SBV2-ALL92-G111-C04,digital_twin,contradiction_candidate,0.3360969272762575,0.0,0.3360969272762575,0.0,0.02596977461786267
SBV2-ALL92-G116-C01,digital_twin,supported,0.43412635467599864,0.0,0.43412635467599864,0.0,0.0
SBV2-ALL92-G116-C02,digital_twin,mild_scope_overclaim,0.37977699162303463,0.0,0.37977699162303463,0.0,0.0
SBV2-ALL92-G116-C03,digital_twin,strong_action_overclaim,0.37977699162303463,0.0,0.37977699162303463,0.0,0.0
SBV2-ALL92-G116-C04,digital_twin,contradiction_candidate,0.3446421410380548,0.0,0.3446421410380548,0.0,0.0
SBV2-ALL92-G119-C01,digital_twin,supported,0.6359075042891233,0.0,0.6359075042891233,0.02896520401372031,0.025987090669821095
SBV2-ALL92-G119-C02,digital_twin,mild_scope_overclaim,0.6322271731282127,0.0,0.6322271731282127,0.0,0.0
SBV2-ALL92-G119-C03,digital_twin,strong_action_overclaim,0.5584443913896553,0.0,0.5584443913896553,0.0,0.024106519930542317
SBV2-ALL92-G119-C04,digital_twin,contradiction_candidate,0.6121526614944097,0.0,0.6121526614944097,0.0,0.0
SBV2-ALL92-G122-C01,digital_twin,supported,0.4195961968981487,0.0,0.4195961968981487,0.0,0.0
SBV2-ALL92-G122-C02,digital_twin,mild_scope_overclaim,0.3636943300337187,0.0,0.3636943300337187,0.0,0.0
SBV2-ALL92-G122-C03,digital_twin,strong_action_overclaim,0.32939321735220134,0.0,0.32939321735220134,0.0,0.0298845978039912
SBV2-ALL92-G122-C04,digital_twin,contradiction_candidate,0.3446421410380548,0.0,0.3446421410380548,0.029352109213203005,0.0
SBV2-ALL92-G124-C01,digital_twin,supported,0.43161341897075145,0.0,0.43161341897075145,0.0,0.0
SBV2-ALL92-G124-C02,digital_twin,mild_scope_overclaim,0.28341083743774226,0.0,0.28341083743774226,0.0,0.0
SBV2-ALL92-G124-C03,digital_twin,strong_action_overclaim,0.21861289298960235,0.0,0.21861289298960235,0.0,0.0
SBV2-ALL92-G124-C04,digital_twin,contradiction_candidate,0.26351720153166824,0.0,0.26351720153166824,0.0,0.0
SBV2-ALL92-G128-C01,digital_twin,supported,0.42466329934086217,0.0,0.42466329934086217,0.0,0.0
SBV2-ALL92-G128-C02,digital_twin,mild_scope_overclaim,0.4049920770888037,0.0,0.4049920770888037,0.08150598686233711,0.0
SBV2-ALL92-G128-C03,digital_twin,strong_action_overclaim,0.3532666629240934,0.0,0.3532666629240934,0.0,0.0
SBV2-ALL92-G128-C04,digital_twin,contradiction_candidate,0.2763322796623672,0.0,0.2763322796623672,0.0,0.0
SBV2-ALL92-G131-C01,digital_twin,supported,0.569791501233743,0.0,0.569791501233743,0.0,0.0
SBV2-ALL92-G131-C02,digital_twin,mild_scope_overclaim,0.5193879933129156,0.0,0.5193879933129156,0.0,0.0
SBV2-ALL92-G131-C03,digital_twin,strong_action_overclaim,0.3446421410380548,0.0,0.3446421410380548,0.0,0.0
SBV2-ALL92-G131-C04,digital_twin,contradiction_candidate,0.3300164047499031,0.0,0.3300164047499031,0.0,0.06373021469619991
SBV2-ALL92-G135-C01,digital_twin,supported,0.3212096323232407,0.0,0.3212096323232407,0.0,0.0
SBV2-ALL92-G135-C02,digital_twin,mild_scope_overclaim,0.3212096323232407,0.0,0.3212096323232407,0.0,0.0
SBV2-ALL92-G135-C03,digital_twin,strong_action_overclaim,0.2763322796623672,0.0,0.2763322796623672,0.0,0.0
SBV2-ALL92-G135-C04,digital_twin,contradiction_candidate,0.26351720153166824,0.0,0.26351720153166824,0.03202089205371185,0.0
SBV2-ALL92-G140-C01,digital_twin,supported,0.3243467226869278,0.0,0.3243467226869278,0.0,0.0
SBV2-ALL92-G140-C02,digital_twin,mild_scope_overclaim,0.3243467226869278,0.0,0.3243467226869278,0.0,0.0
SBV2-ALL92-G140-C03,digital_twin,strong_action_overclaim,0.23569101223724898,0.0,0.23569101223724898,0.0,0.06358761356774457
SBV2-ALL92-G140-C04,digital_twin,contradiction_candidate,0.24423719531082916,0.0,0.24423719531082916,0.0,0.0
SBV2-ALL92-G141-C01,digital_twin,supported,0.36140239782153183,0.0,0.36140239782153183,0.0,0.0
SBV2-ALL92-G141-C02,digital_twin,mild_scope_overclaim,0.3446421410380548,0.0,0.3446421410380548,0.0,0.0
SBV2-ALL92-G141-C03,digital_twin,strong_action_overclaim,0.2605556710562624,0.0,0.2605556710562624,0.0,0.0
SBV2-ALL92-G141-C04,digital_twin,contradiction_candidate,0.2605556710562624,0.0,0.2605556710562624,0.0,0.0
SBV2-ALL92-G144-C01,digital_twin,supported,0.795310662843817,0.0,0.795310662843817,0.0,0.0
SBV2-ALL92-G144-C02,digital_twin,mild_scope_overclaim,0.6848526724982262,0.0,0.6848526724982262,0.0,0.0
SBV2-ALL92-G144-C03,digital_twin,strong_action_overclaim,0.5300002916931211,0.0,0.5300002916931211,0.0,0.0
SBV2-ALL92-G144-C04,digital_twin,contradiction_candidate,0.6417662376198361,0.0,0.6417662376198361,0.03673406111884344,0.0
SBV2-ALL92-G145-C01,digital_twin,supported,0.5297713728068066,0.0,0.5297713728068066,0.0,0.0
SBV2-ALL92-G145-C02,digital_twin,mild_scope_overclaim,0.5297713728068066,0.0,0.5297713728068066,0.0,0.0
SBV2-ALL92-G145-C03,digital_twin,strong_action_overclaim,0.4593872768974589,0.0,0.4593872768974589,0.0,0.0
SBV2-ALL92-G145-C04,digital_twin,contradiction_candidate,0.29807001187451676,0.0,0.29807001187451676,0.0,0.0
SBV2-ALL92-G146-C01,digital_twin,supported,0.4255767378565472,0.0,0.4255767378565472,0.0,0.0
SBV2-ALL92-G146-C02,digital_twin,mild_scope_overclaim,0.40588599699765576,0.0,0.40588599699765576,0.0,0.0
SBV2-ALL92-G146-C03,digital_twin,strong_action_overclaim,0.3512942043795418,0.0,0.3512942043795418,0.0,0.03164334796771778
SBV2-ALL92-G146-C04,digital_twin,contradiction_candidate,0.31405239181438743,0.0,0.31405239181438743,0.06203156773119886,0.0
SBV2-ALL92-G158-C01,robotics,supported,0.37788825495873657,0.0,0.37788825495873657,0.10485400535675757,0.0
SBV2-ALL92-G158-C02,robotics,mild_scope_overclaim,0.2885154449836342,0.0,0.2885154449836342,0.03375429707312578,0.0
SBV2-ALL92-G158-C03,robotics,strong_action_overclaim,0.3040753256113663,0.0,0.3040753256113663,0.09786443370456027,0.0
SBV2-ALL92-G158-C04,robotics,contradiction_candidate,0.34855209767215034,0.0,0.34855209767215034,0.0,0.0
SBV2-ALL92-G161-C01,robotics,supported,0.3568305651342666,0.0,0.3568305651342666,0.02684998196316728,0.0
SBV2-ALL92-G161-C02,robotics,mild_scope_overclaim,0.3568305651342666,0.0,0.3568305651342666,0.06557651275135717,0.0
SBV2-ALL92-G161-C03,robotics,strong_action_overclaim,0.34231170209056666,0.0,0.34231170209056666,0.0,0.0
SBV2-ALL92-G161-C04,robotics,contradiction_candidate,0.2912194185636897,0.0,0.2912194185636897,0.0,0.0
SBV2-ALL92-G163-C01,robotics,supported,0.4841943536656288,0.0,0.4841943536656288,0.0,0.0
SBV2-ALL92-G163-C02,robotics,mild_scope_overclaim,0.2965462490357707,0.0,0.2965462490357707,0.03041932046423395,0.0
SBV2-ALL92-G163-C03,robotics,strong_action_overclaim,0.233668026869514,0.0,0.233668026869514,0.0,0.03176770830987507
SBV2-ALL92-G163-C04,robotics,contradiction_candidate,0.35364165030591954,0.0,0.35364165030591954,0.0,0.0
SBV2-ALL92-G164-C01,robotics,supported,0.4320534990564071,0.0,0.4320534990564071,0.060397988680997036,0.11251606740907528
SBV2-ALL92-G164-C02,robotics,mild_scope_overclaim,0.37317741910755897,0.0,0.37317741910755897,0.0,0.10935041890655255
SBV2-ALL92-G164-C03,robotics,strong_action_overclaim,0.34567933260781447,0.0,0.34567933260781447,0.0,0.024805569972284666
SBV2-ALL92-G164-C04,robotics,contradiction_candidate,0.4320534990564071,0.0,0.4320534990564071,0.060397988680997036,0.028125757853538096
SBV2-ALL92-G166-C01,robotics,supported,0.40434853096513335,0.0,0.40434853096513335,0.0,0.0
SBV2-ALL92-G166-C02,robotics,mild_scope_overclaim,0.3633474595289854,0.0,0.3633474595289854,0.0,0.0
SBV2-ALL92-G166-C03,robotics,strong_action_overclaim,0.23789969129590324,0.0,0.23789969129590324,0.0,0.0
SBV2-ALL92-G166-C04,robotics,contradiction_candidate,0.40434853096513335,0.0,0.4043485309651334,0.0,0.0
SBV2-ALL92-G167-C01,robotics,supported,0.0329571777403657,0.0,0.032957177740365697,0.03790004868337426,0.0
SBV2-ALL92-G167-C02,robotics,mild_scope_overclaim,0.029352109213203005,0.0,0.029352109213203005,0.0,0.0
SBV2-ALL92-G167-C03,robotics,strong_action_overclaim,0.030419320464233957,0.0,0.030419320464233957,0.02626497082959223,0.0
SBV2-ALL92-G167-C04,robotics,contradiction_candidate,0.0329571777403657,0.0,0.0329571777403657,0.0439973262678318,0.0
SBV2-ALL92-G168-C01,robotics,supported,0.5851740296690352,0.0,0.5851740296690352,0.026264970829592237,0.0
SBV2-ALL92-G168-C02,robotics,mild_scope_overclaim,0.5537528826695525,0.0,0.5537528826695525,0.0,0.030897492327937277
SBV2-ALL92-G168-C03,robotics,strong_action_overclaim,0.2532094495161745,0.0,0.2532094495161745,0.054004182467656946,0.0
SBV2-ALL92-G168-C04,robotics,contradiction_candidate,0.4112070550676189,0.0,0.4112070550676189,0.0,0.0
SBV2-ALL92-G170-C01,robotics,supported,0.4595054219368083,0.0,0.4595054219368083,0.0,0.0
SBV2-ALL92-G170-C02,robotics,mild_scope_overclaim,0.48135845263284466,0.0,0.48135845263284466,0.029780997838840428,0.0
SBV2-ALL92-G170-C03,robotics,strong_action_overclaim,0.3957488095538141,0.0,0.3957488095538141,0.03176770830987506,0.0
SBV2-ALL92-G170-C04,robotics,contradiction_candidate,0.4595054219368083,0.0,0.4595054219368083,0.029352109213203005,0.0
SBV2-ALL92-G172-C01,robotics,supported,0.5365999097663299,0.0,0.5365999097663299,0.03390536610658384,0.03041932046423395
SBV2-ALL92-G172-C02,robotics,mild_scope_overclaim,0.4831669290456148,0.0,0.4831669290456148,0.037900048683374266,0.0
SBV2-ALL92-G172-C03,robotics,strong_action_overclaim,0.5077869690173822,0.0,0.5077869690173822,0.0,0.0
SBV2-ALL92-G172-C04,robotics,contradiction_candidate,0.40030493040024,0.0,0.40030493040024,0.0,0.0
SBV2-ALL92-G175-C01,marl,supported,0.2818447406130136,0.0,0.2818447406130136,0.0,0.09424785783712511
SBV2-ALL92-G175-C02,marl,mild_scope_overclaim,0.24577167551711865,0.0,0.24577167551711865,0.0,0.0
SBV2-ALL92-G175-C03,marl,strong_action_overclaim,0.25831107638827355,0.0,0.25831107638827355,0.05850970413367292,0.0
SBV2-ALL92-G175-C04,marl,contradiction_candidate,0.2315223919446425,0.0,0.2315223919446425,0.037585378349990706,0.0
SBV2-ALL92-G178-C01,marl,supported,0.6226326941910715,0.0,0.6226326941910715,0.03375429707312578,0.01626091035498067
SBV2-ALL92-G178-C02,marl,mild_scope_overclaim,0.6226326941910715,0.0,0.6226326941910715,0.0,0.02772198172282418
SBV2-ALL92-G178-C03,marl,strong_action_overclaim,0.42466329934086217,0.0,0.42466329934086217,0.0,0.0
SBV2-ALL92-G178-C04,marl,contradiction_candidate,0.6226326941910715,0.0,0.6226326941910715,0.0,0.0
SBV2-ALL92-G180-C01,marl,supported,0.5219696950015519,0.0,0.5219696950015519,0.0,0.0337914049066477
SBV2-ALL92-G180-C02,marl,mild_scope_overclaim,0.5031026124151312,0.0,0.5031026124151312,0.0,0.0
SBV2-ALL92-G180-C03,marl,strong_action_overclaim,0.4254634050190158,0.0,0.4254634050190158,0.022798642692306345,0.020884148501401967
SBV2-ALL92-G180-C04,marl,contradiction_candidate,0.5031026124151314,0.0,0.5031026124151314,0.0,0.0
SBV2-ALL92-G185-C01,marl,supported,0.6263687268050692,0.0,0.6263687268050692,0.0,0.025952919016351064
SBV2-ALL92-G185-C02,marl,mild_scope_overclaim,0.5945112648218954,0.0,0.5945112648218954,0.0,0.0
SBV2-ALL92-G185-C03,marl,strong_action_overclaim,0.4520374617704398,0.0,0.4520374617704398,0.0,0.0
SBV2-ALL92-G185-C04,marl,contradiction_candidate,0.48135845263284466,0.0,0.48135845263284466,0.0,0.0
SBV2-ALL92-G186-C01,marl,supported,0.5880268211097518,0.0,0.5880268211097518,0.0,0.0
SBV2-ALL92-G186-C02,marl,mild_scope_overclaim,0.5880268211097518,0.0,0.5880268211097518,0.0,0.0
SBV2-ALL92-G186-C03,marl,strong_action_overclaim,0.5133369096667755,0.0,0.5133369096667755,0.0,0.04113547275809672
SBV2-ALL92-G186-C04,marl,contradiction_candidate,0.3719158108752704,0.0,0.3719158108752704,0.0,0.0
SBV2-ALL92-G187-C01,marl,supported,0.16685645400583002,0.0,0.16685645400583002,0.02978099783884043,0.0
SBV2-ALL92-G187-C02,marl,mild_scope_overclaim,0.13531150713427173,0.0,0.13531150713427173,0.03292274815663736,0.0
SBV2-ALL92-G187-C03,marl,strong_action_overclaim,0.10541965010438001,0.0,0.10541965010438001,0.0,0.0
SBV2-ALL92-G187-C04,marl,contradiction_candidate,0.16685645400583002,0.0,0.16685645400583002,0.0,0.06557651275135717
SBV2-ALL92-G190-C01,marl,supported,0.20199309249791828,0.0,0.20199309249791828,0.03616721596912814,0.0
SBV2-ALL92-G190-C02,marl,mild_scope_overclaim,0.20199309249791828,0.0,0.20199309249791828,0.0,0.0
SBV2-ALL92-G190-C03,marl,strong_action_overclaim,0.20199309249791828,0.0,0.20199309249791828,0.027415158115937675,0.0
SBV2-ALL92-G190-C04,marl,contradiction_candidate,0.14982363486245817,0.0,0.14982363486245817,0.0,0.0
SBV2-ALL92-G193-C01,marl,supported,0.4659890971231102,0.0,0.4659890971231102,0.0,0.0
SBV2-ALL92-G193-C02,marl,mild_scope_overclaim,0.3304363093084682,0.0,0.3304363093084682,0.0,0.0
SBV2-ALL92-G193-C03,marl,strong_action_overclaim,0.38223656965877456,0.0,0.38223656965877456,0.0,0.0
SBV2-ALL92-G193-C04,marl,contradiction_candidate,0.05190627240433231,0.0,0.05190627240433231,0.08419523948151386,0.0
SBV2-ALL92-G196-C01,marl,supported,0.5056055588739693,0.0,0.5056055588739693,0.0,0.0
SBV2-ALL92-G196-C02,marl,mild_scope_overclaim,0.11818199889434669,0.0,0.11818199889434669,0.0,0.0
SBV2-ALL92-G196-C03,marl,strong_action_overclaim,0.12844382874470844,0.0,0.12844382874470844,0.0,0.03498156715942258
SBV2-ALL92-G196-C04,marl,contradiction_candidate,0.1892163823626022,0.0,0.1892163823626022,0.0,0.0
SBV2-ALL92-G197-C01,marl,supported,0.4029822089739609,0.0,0.4029822089739609,0.03041932046423395,0.0
SBV2-ALL92-G197-C02,marl,mild_scope_overclaim,0.35911669205035135,0.0,0.35911669205035135,0.0,0.0
SBV2-ALL92-G197-C03,marl,strong_action_overclaim,0.2885788316278926,0.0,0.2885788316278926,0.028917319847062795,0.0
SBV2-ALL92-G197-C04,marl,contradiction_candidate,0.4029822089739609,0.0,0.4029822089739609,0.0,0.03118930822565627
SBV2-ALL92-G198-C01,marl,supported,0.3398149901682855,0.0,0.3398149901682855,0.03635323874762159,0.0
SBV2-ALL92-G198-C02,marl,mild_scope_overclaim,0.29561301855910377,0.0,0.29561301855910377,0.028389876085259523,0.0
SBV2-ALL92-G198-C03,marl,strong_action_overclaim,0.28011213408449387,0.0,0.28011213408449387,0.02671900707860022,0.04723062045463176
SBV2-ALL92-G198-C04,marl,contradiction_candidate,0.3398149901682855,0.0,0.3398149901682855,0.037900048683374266,0.0
SBV2-ALL92-G205-C01,marl,supported,0.5342894855650716,0.0,0.5342894855650716,0.0,0.02782621854749359
SBV2-ALL92-G205-C02,marl,mild_scope_overclaim,0.4686298283863221,0.0,0.4686298283863221,0.022798642692306338,0.034981567159422584
SBV2-ALL92-G205-C03,marl,strong_action_overclaim,0.42415738685204857,0.0,0.42415738685204857,0.0316433479677178,0.0
SBV2-ALL92-G205-C04,marl,contradiction_candidate,0.37207906690710635,0.0,0.37207906690710635,0.0,0.0
SBV2-ALL92-G213-C01,marl,supported,0.17526581733838237,0.0,0.17526581733838237,0.0,0.04047929748371947
SBV2-ALL92-G213-C02,marl,mild_scope_overclaim,0.2692646813250407,0.0,0.2692646813250407,0.0,0.0
SBV2-ALL92-G213-C03,marl,strong_action_overclaim,0.168120002662379,0.0,0.168120002662379,0.0,0.0
SBV2-ALL92-G213-C04,marl,contradiction_candidate,0.11521554337793123,0.0,0.11521554337793123,0.0,0.0
SBV2-ALL92-G214-C01,policy_simulation,supported,0.380648119362003,0.0,0.380648119362003,0.0,0.0
SBV2-ALL92-G214-C02,policy_simulation,mild_scope_overclaim,0.32987841585302025,0.0,0.32987841585302025,0.0,0.0
SBV2-ALL92-G214-C03,policy_simulation,strong_action_overclaim,0.24997676342536693,0.0,0.24997676342536693,0.0,0.03918461513531269
SBV2-ALL92-G214-C04,policy_simulation,contradiction_candidate,0.26273071010563115,0.0,0.26273071010563115,0.0,0.030419320464233957
SBV2-ALL92-G215-C01,policy_simulation,supported,0.08844467276523964,0.0,0.08844467276523964,0.0,0.0
SBV2-ALL92-G215-C02,policy_simulation,mild_scope_overclaim,0.08844467276523964,0.0,0.08844467276523964,0.0,0.0
SBV2-ALL92-G215-C03,policy_simulation,strong_action_overclaim,0.06921735265892788,0.0,0.0692173526589279,0.029108493621757364,0.0316433479677178
SBV2-ALL92-G215-C04,policy_simulation,contradiction_candidate,0.05081747563974488,0.0,0.05081747563974488,0.0,0.0
SBV2-ALL92-G224-C01,policy_simulation,supported,0.4216739908033546,0.0,0.4216739908033546,0.0284562343525773,0.0
SBV2-ALL92-G224-C02,policy_simulation,mild_scope_overclaim,0.3962671380283088,0.0,0.3962671380283088,0.03241228053429371,0.0
SBV2-ALL92-G224-C03,policy_simulation,strong_action_overclaim,0.36301529812591515,0.0,0.36301529812591515,0.0337914049066477,0.0
SBV2-ALL92-G224-C04,policy_simulation,contradiction_candidate,0.3423721532227463,0.0,0.3423721532227463,0.03241228053429371,0.0
SBV2-ALL92-G226-C01,policy_simulation,supported,0.5375222407651735,0.0,0.5375222407651735,0.0,0.0
SBV2-ALL92-G226-C02,policy_simulation,mild_scope_overclaim,0.5101490193104812,0.0,0.5101490193104812,0.058948735723458975,0.0
SBV2-ALL92-G226-C03,policy_simulation,strong_action_overclaim,0.48657251717856503,0.0,0.48657251717856503,0.0,0.0
SBV2-ALL92-G226-C04,policy_simulation,contradiction_candidate,0.5375222407651735,0.0,0.5375222407651735,0.0,0.0
SBV2-ALL92-G232-C01,policy_simulation,supported,0.44141011558731835,0.0,0.44141011558731835,0.0,0.0
SBV2-ALL92-G232-C02,policy_simulation,mild_scope_overclaim,0.3381735228927155,0.0,0.3381735228927155,0.0,0.0
SBV2-ALL92-G232-C03,policy_simulation,strong_action_overclaim,0.39734595291244584,0.0,0.39734595291244584,0.0,0.0
SBV2-ALL92-G232-C04,policy_simulation,contradiction_candidate,0.41764463587730516,0.0,0.41764463587730516,0.0,0.0
SBV2-ALL92-G233-C01,policy_simulation,supported,0.6829888006737203,0.0,0.6829888006737203,0.0,0.0
SBV2-ALL92-G233-C02,policy_simulation,mild_scope_overclaim,0.632790458367995,0.0,0.632790458367995,0.0,0.0
SBV2-ALL92-G233-C03,policy_simulation,strong_action_overclaim,0.632790458367995,0.0,0.632790458367995,0.0,0.0
SBV2-ALL92-G233-C04,policy_simulation,contradiction_candidate,0.6829888006737203,0.0,0.6829888006737203,0.0,0.0
SBV2-ALL92-G234-C01,policy_simulation,supported,0.379745653953054,0.0,0.379745653953054,0.05940546087206231,0.0
SBV2-ALL92-G234-C02,policy_simulation,mild_scope_overclaim,0.29121941856368966,0.0,0.29121941856368966,0.0,0.0
SBV2-ALL92-G234-C03,policy_simulation,strong_action_overclaim,0.27633227966236706,0.0,0.27633227966236706,0.03086840082631844,0.0
SBV2-ALL92-G234-C04,policy_simulation,contradiction_candidate,0.12170566815950139,0.0,0.12170566815950139,0.0,0.0
SBV2-ALL92-G248-C01,policy_simulation,supported,0.6029748160380572,0.0,0.6029748160380572,0.0,0.0
SBV2-ALL92-G248-C02,policy_simulation,mild_scope_overclaim,0.5842601601986614,0.0,0.5842601601986614,0.0,0.0
SBV2-ALL92-G248-C03,policy_simulation,strong_action_overclaim,0.2169338170113969,0.0,0.2169338170113969,0.023070007179819368,0.03292274815663736
SBV2-ALL92-G248-C04,policy_simulation,contradiction_candidate,0.6029748160380572,0.0,0.6029748160380572,0.0,0.0
SBV2-ALL92-G251-C01,policy_simulation,supported,0.4333178378413608,0.0,0.4333178378413608,0.0,0.0
SBV2-ALL92-G251-C02,policy_simulation,mild_scope_overclaim,0.44147986118781446,0.0,0.44147986118781446,0.04547124732270486,0.0
SBV2-ALL92-G251-C03,policy_simulation,strong_action_overclaim,0.4157404414212378,0.0,0.4157404414212378,0.0,0.0
SBV2-ALL92-G251-C04,policy_simulation,contradiction_candidate,0.4333178378413608,0.0,0.4333178378413608,0.0,0.0
SBV2-ALL92-G252-C01,policy_simulation,supported,0.3473731400362245,0.0,0.3473731400362245,0.02866157755289528,0.0
SBV2-ALL92-G252-C02,policy_simulation,mild_scope_overclaim,0.3642457028062603,0.0,0.3642457028062603,0.0,0.0
SBV2-ALL92-G252-C03,policy_simulation,strong_action_overclaim,0.38355248488148536,0.0,0.38355248488148536,0.0,0.03164334796771778
SBV2-ALL92-G252-C04,policy_simulation,contradiction_candidate,0.3112056080088643,0.0,0.3112056080088643,0.054114199074611125,0.0
SBV2-ALL92-G253-C01,policy_simulation,supported,0.37496082453975893,0.0,0.37496082453975893,0.0,0.0
SBV2-ALL92-G253-C02,policy_simulation,mild_scope_overclaim,0.3409737682837193,0.0,0.3409737682837193,0.0,0.0
SBV2-ALL92-G253-C03,policy_simulation,strong_action_overclaim,0.3409737682837193,0.0,0.3409737682837193,0.0,0.0
SBV2-ALL92-G253-C04,policy_simulation,contradiction_candidate,0.30933907669795996,0.0,0.30933907669795996,0.0,0.0
SBV2-ALL92-G254-C01,policy_simulation,supported,0.6279041938452457,0.0,0.6279041938452457,0.0,0.0
SBV2-ALL92-G254-C02,policy_simulation,mild_scope_overclaim,0.503871157321097,0.0,0.503871157321097,0.0,0.0
SBV2-ALL92-G254-C03,policy_simulation,strong_action_overclaim,0.479411337334265,0.0,0.479411337334265,0.0,0.0
SBV2-ALL92-G254-C04,policy_simulation,contradiction_candidate,0.5922486215716684,0.0,0.5922486215716684,0.0,0.03202089205371186
SBV2-ALL92-G255-C01,policy_simulation,supported,0.6534225190479036,0.0,0.6534225190479036,0.0289652040137203,0.024202578525408677
SBV2-ALL92-G255-C02,policy_simulation,mild_scope_overclaim,0.5969216451048212,0.0,0.5969216451048212,0.0,0.0
SBV2-ALL92-G255-C03,policy_simulation,strong_action_overclaim,0.384315296602074,0.0,0.384315296602074,0.0,0.0
SBV2-ALL92-G255-C04,policy_simulation,contradiction_candidate,0.5301339932379162,0.0,0.5301339932379162,0.0,0.0
SBV2-ALL92-G256-C01,policy_simulation,supported,0.4595054219368084,0.0,0.4595054219368084,0.049343100665390396,0.0
SBV2-ALL92-G256-C02,policy_simulation,mild_scope_overclaim,0.4382448562579034,0.0,0.4382448562579034,0.0,0.0
SBV2-ALL92-G256-C03,policy_simulation,strong_action_overclaim,0.3229629794991821,0.0,0.3229629794991821,0.0,0.0
SBV2-ALL92-G256-C04,policy_simulation,contradiction_candidate,0.3957488095538141,0.0,0.3957488095538141,0.0,0.0
SBV2-ALL92-G257-C01,policy_simulation,supported,0.3776870263571637,0.0,0.3776870263571637,0.0,0.0
SBV2-ALL92-G257-C02,policy_simulation,mild_scope_overclaim,0.3852406229841388,0.0,0.3852406229841388,0.02978099783884043,0.0
SBV2-ALL92-G257-C03,policy_simulation,strong_action_overclaim,0.31758174499497804,0.0,0.31758174499497804,0.0,0.0
SBV2-ALL92-G257-C04,policy_simulation,contradiction_candidate,0.272074731667965,0.0,0.272074731667965,0.0,0.0
SBV2-ALL92-G259-C01,policy_simulation,supported,0.5495073583195895,0.0,0.5495073583195895,0.0,0.0
SBV2-ALL92-G259-C02,policy_simulation,mild_scope_overclaim,0.5495073583195895,0.0,0.5495073583195895,0.0,0.0
SBV2-ALL92-G259-C03,policy_simulation,strong_action_overclaim,0.5164480410371481,0.0,0.5164480410371481,0.0,0.0
SBV2-ALL92-G259-C04,policy_simulation,contradiction_candidate,0.4754406236602004,0.0,0.4754406236602004,0.0,0.0
SBV2-ALL92-G261-C01,policy_simulation,supported,0.5576990142950874,0.0,0.5576990142950874,0.0,0.0
SBV2-ALL92-G261-C02,policy_simulation,mild_scope_overclaim,0.4650217218787908,0.0,0.4650217218787908,0.0,0.0
SBV2-ALL92-G261-C03,policy_simulation,strong_action_overclaim,0.42557673785654726,0.0,0.42557673785654726,0.036167215969128134,0.0
SBV2-ALL92-G261-C04,policy_simulation,contradiction_candidate,0.4108680328462836,0.0,0.4108680328462836,0.0,0.0
SBV2-ALL92-G264-C01,policy_simulation,supported,0.2881837524568918,0.0,0.2881837524568918,0.0,0.0
SBV2-ALL92-G264-C02,policy_simulation,mild_scope_overclaim,0.251799006977532,0.0,0.251799006977532,0.0,0.0
SBV2-ALL92-G264-C03,policy_simulation,strong_action_overclaim,0.21749882100742376,0.0,0.21749882100742376,0.14758845531969741,0.03176770830987507
SBV2-ALL92-G264-C04,policy_simulation,contradiction_candidate,0.2881837524568918,0.0,0.2881837524568918,0.037328422263641116,0.0
SBV2-ALL92-G266-C01,policy_simulation,supported,0.3188827274930885,0.0,0.3188827274930885,0.0,0.0
SBV2-ALL92-G266-C02,policy_simulation,mild_scope_overclaim,0.2215001343059097,0.0,0.2215001343059097,0.0,0.0
SBV2-ALL92-G266-C03,policy_simulation,strong_action_overclaim,0.25642999012942147,0.0,0.25642999012942147,0.0,0.0
SBV2-ALL92-G266-C04,policy_simulation,contradiction_candidate,0.2683149042593136,0.0,0.2683149042593136,0.03202089205371185,0.0
